Season,Week,Celebrity,Rule_Mode,Judge_Total_Score_Raw,Actual_Result,Judge_Percent,Judge_Rank_Points,Est_Fan%_Mean_Bayesian,Est_Fan%_Std_Bayesian,Acceptance_Rate%_Bayesian,Est_Fan%_Mean_Uniform,Est_Fan%_Std_Uniform,Acceptance_Rate%_Uniform
30,2,Martin Kove,Rank (Bottom 2 Elimination),15.0,Eliminated,,1.0,3.38,1.54,62.78,2.48,1.89,50.68
30,2,Matt James,Rank (Bottom 2 Elimination),22.0,Safe,,2.0,6.44,3.39,62.78,7.43,6.41,50.68
30,2,Melanie C,Rank (Bottom 2 Elimination),30.0,Safe,,13.0,5.02,3.08,62.78,6.79,6.3,50.68
30,2,Melora Hardin,Rank (Bottom 2 Elimination),27.0,Safe,,10.0,6.21,3.39,62.78,6.81,6.3,50.68
30,2,"Mike ""The Miz"" Mizanin",Rank (Bottom 2 Elimination),26.0,Safe,,8.0,4.72,2.99,62.78,6.84,6.29,50.68
30,2,Olivia Jade,Rank (Bottom 2 Elimination),27.0,Safe,,10.0,7.46,3.68,62.78,6.81,6.32,50.68
30,2,Suni Lee,Rank (Bottom 2 Elimination),28.0,Safe,,12.0,6.09,3.36,62.78,6.78,6.29,50.68
30,3,Amanda Kloots,Rank (Bottom 2 Elimination),24.0,Safe,,13.0,7.49,3.73,13.54,6.61,6.47,7.87
30,3,Brian Austin Green,Rank (Bottom 2 Elimination),19.0,Safe,,2.5,7.97,3.41,13.54,9.22,6.78,7.87
30,3,Christine Chiu,Rank (Bottom 2 Elimination),21.0,Eliminated,,7.0,2.2,0.99,13.54,0.93,0.82,7.87
30,3,Cody Rigsby,Rank (Bottom 2 Elimination),18.0,Safe,,1.0,8.03,3.64,13.54,9.81,7.13,7.87
30,3,Iman Shumpert,Rank (Bottom 2 Elimination),19.0,Safe,,2.5,8.08,3.44,13.54,9.19,6.79,7.87
30,3,Jimmie Allen,Rank (Bottom 2 Elimination),20.0,Safe,,4.5,7.8,3.46,13.54,8.3,6.57,7.87
30,3,JoJo Siwa,Rank (Bottom 2 Elimination),24.0,Safe,,13.0,14.94,5.03,13.54,6.63,6.38,7.87
30,3,Kenya Moore,Rank (Bottom 2 Elimination),21.0,Safe,,7.0,6.41,3.25,13.54,7.15,6.41,7.87
30,3,Matt James,Rank (Bottom 2 Elimination),20.0,Safe,,4.5,7.12,3.23,13.54,8.27,6.48,7.87
30,3,Melanie C,Rank (Bottom 2 Elimination),22.0,Safe,,9.5,5.12,2.94,13.54,6.59,6.4,7.87
30,3,Melora Hardin,Rank (Bottom 2 Elimination),23.0,Safe,,11.0,6.19,3.32,13.54,6.71,6.45,7.87
30,3,"Mike ""The Miz"" Mizanin",Rank (Bottom 2 Elimination),22.0,Safe,,9.5,4.83,2.86,13.54,6.67,6.4,7.87
30,3,Olivia Jade,Rank (Bottom 2 Elimination),24.0,Safe,,13.0,7.43,3.72,13.54,6.72,6.57,7.87
30,3,Suni Lee,Rank (Bottom 2 Elimination),21.0,Safe,,7.0,6.39,3.24,13.54,7.19,6.45,7.87
30,4,Amanda Kloots,Rank (Bottom 2 Elimination),34.0,Safe,,9.5,8.37,3.89,51.57,7.85,7.21,53.39
30,4,Brian Austin Green,Rank (Bottom 2 Elimination),26.0,Eliminated,,1.0,4.76,1.76,51.57,3.06,2.35,53.39
30,4,Cody Rigsby,Rank (Bottom 2 Elimination),29.0,Safe,,3.0,7.59,3.62,51.57,8.52,7.31,53.39
30,4,Iman Shumpert,Rank (Bottom 2 Elimination),31.5,Safe,,5.0,7.71,3.67,51.57,8.21,7.24,53.39
30,4,Jimmie Allen,Rank (Bottom 2 Elimination),32.5,Safe,,6.5,7.94,3.76,51.57,8.01,7.18,53.39
30,4,JoJo Siwa,Rank (Bottom 2 Elimination),35.0,Safe,,11.5,15.55,5.05,51.57,7.84,7.23,53.39
30,4,Kenya Moore,Rank (Bottom 2 Elimination),29.5,Safe,,4.0,7.22,3.55,51.57,8.37,7.28,53.39
30,4,Matt James,Rank (Bottom 2 Elimination),28.5,Safe,,2.0,7.36,3.63,51.57,8.6,7.38,53.39
30,4,Melanie C,Rank (Bottom 2 Elimination),33.0,Safe,,8.0,5.78,3.31,51.57,7.88,7.21,53.39
30,4,Melora Hardin,Rank (Bottom 2 Elimination),36.5,Safe,,13.0,6.98,3.6,51.57,7.86,7.22,53.39
30,4,"Mike ""The Miz"" Mizanin",Rank (Bottom 2 Elimination),32.5,Safe,,6.5,5.56,3.22,51.57,8.05,7.26,53.39
30,4,Olivia Jade,Rank (Bottom 2 Elimination),35.0,Safe,,11.5,8.29,3.89,51.57,7.89,7.25,53.39
30,4,Suni Lee,Rank (Bottom 2 Elimination),34.0,Safe,,9.5,6.88,3.58,51.57,7.87,7.21,53.39
30,5,Amanda Kloots,Rank (Bottom 2 Elimination),39.0,Safe,,10.0,8.79,3.92,6.36,8.02,7.71,5.67
30,5,Cody Rigsby,Rank (Bottom 2 Elimination),32.0,Safe,,2.5,10.1,3.58,6.36,12.31,8.46,5.67
30,5,Iman Shumpert,Rank (Bottom 2 Elimination),28.0,Safe,,1.0,10.98,4.2,6.36,13.12,9.43,5.67
30,5,Jimmie Allen,Rank (Bottom 2 Elimination),34.0,Safe,,4.0,9.5,3.49,6.36,10.55,7.94,5.67
30,5,JoJo Siwa,Rank (Bottom 2 Elimination),40.0,Safe,,11.0,17.56,5.5,6.36,7.99,7.63,5.67
30,5,Kenya Moore,Rank (Bottom 2 Elimination),36.0,Safe,,7.0,7.6,3.31,6.36,8.63,7.68,5.67
30,5,Melanie C,Rank (Bottom 2 Elimination),36.0,Eliminated,,7.0,3.07,1.21,6.36,1.12,1.0,5.67
30,5,Melora Hardin,Rank (Bottom 2 Elimination),36.0,Safe,,7.0,7.67,3.33,6.36,8.67,7.66,5.67
30,5,"Mike ""The Miz"" Mizanin",Rank (Bottom 2 Elimination),32.0,Safe,,2.5,8.38,3.52,6.36,12.4,8.47,5.67
30,5,Olivia Jade,Rank (Bottom 2 Elimination),36.0,Safe,,7.0,8.82,3.78,6.36,8.6,7.68,5.67
30,5,Suni Lee,Rank (Bottom 2 Elimination),36.0,Safe,,7.0,7.55,3.3,6.36,8.6,7.62,5.67
30,6,Amanda Kloots,Rank (Bottom 2 Elimination),38.0,Safe,,7.5,10.39,4.29,57.53,10.22,9.19,55.03
30,6,Cody Rigsby,Rank (Bottom 2 Elimination),36.0,Safe,,5.0,9.31,4.01,57.53,10.78,9.23,55.03
30,6,Iman Shumpert,Rank (Bottom 2 Elimination),40.0,Safe,,9.5,9.45,4.14,57.53,10.21,9.19,55.03
30,6,Jimmie Allen,Rank (Bottom 2 Elimination),38.0,Safe,,7.5,9.8,4.2,57.53,10.23,9.22,55.03
30,6,JoJo Siwa,Rank (Bottom 2 Elimination),40.0,Safe,,9.5,18.6,5.41,57.53,10.22,9.2,55.03
30,6,Kenya Moore,Rank (Bottom 2 Elimination),32.0,Eliminated,,1.0,6.17,2.14,57.53,4.25,3.29,55.03
30,6,Melora Hardin,Rank (Bottom 2 Elimination),34.0,Safe,,2.5,9.38,4.01,57.53,11.33,9.43,55.03
30,6,"Mike ""The Miz"" Mizanin",Rank (Bottom 2 Elimination),34.0,Safe,,2.5,7.45,3.75,57.53,11.24,9.37,55.03
30,6,Olivia Jade,Rank (Bottom 2 Elimination),36.0,Safe,,5.0,10.51,4.21,57.53,10.77,9.19,55.03
30,6,Suni Lee,Rank (Bottom 2 Elimination),36.0,Safe,,5.0,8.95,3.95,57.53,10.74,9.22,55.03
30,7,Amanda Kloots,Rank (Bottom 2 Elimination),34.0,Safe,,3.0,11.5,4.42,83.8,12.27,10.31,64.85
30,7,Cody Rigsby,Rank (Bottom 2 Elimination),36.0,Safe,,5.0,10.0,4.21,83.8,11.69,10.12,64.85
30,7,Iman Shumpert,Rank (Bottom 2 Elimination),34.0,Safe,,3.0,10.51,4.29,83.8,12.25,10.29,64.85
30,7,Jimmie Allen,Rank (Bottom 2 Elimination),38.0,Safe,,6.5,10.69,4.35,83.8,11.51,10.17,64.85
30,7,JoJo Siwa,Rank (Bottom 2 Elimination),39.0,Safe,,8.0,20.03,5.57,83.8,11.39,10.2,64.85
30,7,Melora Hardin,Rank (Bottom 2 Elimination),38.0,Safe,,6.5,9.68,4.17,83.8,11.44,10.1,64.85
30,7,"Mike ""The Miz"" Mizanin",Rank (Bottom 2 Elimination),32.0,Eliminated,,1.0,6.65,2.68,83.8,5.75,4.46,64.85
30,7,Olivia Jade,Rank (Bottom 2 Elimination),42.0,Safe,,9.0,11.23,4.45,83.8,11.39,10.2,64.85
30,7,Suni Lee,Rank (Bottom 2 Elimination),34.0,Safe,,3.0,9.71,4.16,83.8,12.32,10.36,64.85
30,8,Amanda Kloots,Rank (Bottom 2 Elimination),42.0,Safe,,7.0,12.3,4.67,66.04,12.83,11.27,62.54
30,8,Cody Rigsby,Rank (Bottom 2 Elimination),38.0,Safe,,4.0,11.52,4.4,66.04,13.88,11.37,62.54
30,8,Iman Shumpert,Rank (Bottom 2 Elimination),35.0,Safe,,2.0,11.86,4.68,66.04,14.25,11.77,62.54
30,8,Jimmie Allen,Rank (Bottom 2 Elimination),32.0,Eliminated,,1.0,9.35,2.95,66.04,6.34,4.93,62.54
30,8,JoJo Siwa,Rank (Bottom 2 Elimination),41.0,Safe,,5.0,21.09,5.66,66.04,13.11,11.27,62.54
30,8,Melora Hardin,Rank (Bottom 2 Elimination),42.0,Safe,,7.0,10.62,4.39,66.04,12.84,11.25,62.54
30,8,Olivia Jade,Rank (Bottom 2 Elimination),36.0,Safe,,3.0,12.74,4.55,66.04,13.96,11.36,62.54
30,8,Suni Lee,Rank (Bottom 2 Elimination),42.0,Safe,,7.0,10.5,4.37,66.04,12.79,11.24,62.54
30,9,Amanda Kloots,Rank (Bottom 2 Elimination),39.5,Safe,,5.0,16.13,5.22,64.61,17.09,14.27,60.02
30,9,Cody Rigsby,Rank (Bottom 2 Elimination),35.5,Safe,,1.0,15.24,5.15,64.61,19.66,15.07,60.02
30,9,Iman Shumpert,Rank (Bottom 2 Elimination),37.5,Safe,,3.5,15.48,4.96,64.61,18.96,14.58,60.02
30,9,JoJo Siwa,Rank (Bottom 2 Elimination),40.0,Safe,,6.0,27.15,6.18,64.61,16.94,14.33,60.02
30,9,Melora Hardin,Rank (Bottom 2 Elimination),36.0,Eliminated,,2.0,11.47,3.19,64.61,8.4,6.5,60.02
30,9,Suni Lee,Rank (Bottom 2 Elimination),37.5,Safe,,3.5,14.54,4.87,64.61,18.95,14.57,60.02
30,10,Amanda Kloots,Rank (Bottom 2 Elimination),39.0,Safe,,2.0,22.63,5.87,100.0,25.01,19.34,100.0
30,10,Cody Rigsby,Rank (Bottom 2 Elimination),38.0,Safe,,1.0,20.6,5.66,100.0,25.0,19.36,100.0
30,10,Iman Shumpert,Rank (Bottom 2 Elimination),40.0,Safe,,3.5,21.17,5.73,100.0,25.02,19.39,100.0
30,10,JoJo Siwa,Rank (Bottom 2 Elimination),40.0,Safe,,3.5,35.6,6.71,100.0,24.98,19.38,100.0
31,1,Charli D'Amelio,Rank (Bottom 2 Elimination),32.0,Safe,,16.0,9.95,4.19,52.51,6.34,5.91,41.89
31,1,Cheryl Ladd,Rank (Bottom 2 Elimination),21.0,Safe,,6.5,5.92,3.26,52.51,6.6,5.93,41.89
31,1,Daniel Durant,Rank (Bottom 2 Elimination),27.0,Safe,,11.0,5.12,3.1,52.51,6.36,5.93,41.89
31,1,Gabby Windey,Rank (Bottom 2 Elimination),28.0,Safe,,13.0,6.3,3.42,52.51,6.35,5.91,41.89
31,1,Heidi D'Amelio,Rank (Bottom 2 Elimination),24.0,Safe,,9.0,4.94,3.06,52.51,6.41,5.96,41.89
31,1,Jason Lewis,Rank (Bottom 2 Elimination),18.0,Eliminated,,2.0,2.8,1.3,52.51,1.9,1.46,41.89
31,1,Jessie James Decker,Rank (Bottom 2 Elimination),20.0,Safe,,4.0,5.97,3.24,52.51,6.85,5.98,41.89
31,1,Jordin Sparks,Rank (Bottom 2 Elimination),26.0,Safe,,10.0,6.14,3.36,52.51,6.35,5.91,41.89
31,1,Joseph Baena,Rank (Bottom 2 Elimination),23.0,Safe,,8.0,6.27,3.39,52.51,6.43,5.93,41.89
31,1,Sam Champion,Rank (Bottom 2 Elimination),20.0,Safe,,4.0,5.28,3.05,52.51,6.86,5.98,41.89
31,1,Selma Blair,Rank (Bottom 2 Elimination),28.0,Safe,,13.0,9.72,4.13,52.51,6.35,5.91,41.89
31,1,Shangela,Rank (Bottom 2 Elimination),28.0,Safe,,13.0,5.46,3.19,52.51,6.36,5.94,41.89
31,1,Teresa Giudice,Rank (Bottom 2 Elimination),20.0,Safe,,4.0,6.41,3.32,52.51,6.83,5.94,41.89
31,1,Trevor Donovan,Rank (Bottom 2 Elimination),21.0,Safe,,6.5,6.8,3.49,52.51,6.6,5.93,41.89
31,1,Vinny Guadagnino,Rank (Bottom 2 Elimination),17.0,Safe,,1.0,5.32,3.1,52.51,7.06,6.08,41.89
31,1,Wayne Brady,Rank (Bottom 2 Elimination),29.0,Safe,,15.0,7.59,3.7,52.51,6.35,5.91,41.89
31,2,Charli D'Amelio,Rank (Bottom 2 Elimination),32.0,Safe,,14.0,10.33,4.23,34.68,6.75,6.26,38.18
31,2,Cheryl Ladd,Rank (Bottom 2 Elimination),21.0,Safe,,1.0,6.73,3.4,34.68,7.66,6.43,38.18
31,2,Daniel Durant,Rank (Bottom 2 Elimination),29.0,Safe,,11.0,5.42,3.18,34.68,6.77,6.27,38.18
31,2,Gabby Windey,Rank (Bottom 2 Elimination),32.0,Safe,,14.0,6.64,3.48,34.68,6.76,6.27,38.18
31,2,Heidi D'Amelio,Rank (Bottom 2 Elimination),28.0,Safe,,9.0,5.27,3.14,34.68,6.78,6.25,38.18
31,2,Jessie James Decker,Rank (Bottom 2 Elimination),25.0,Safe,,4.0,6.52,3.3,34.68,7.45,6.32,38.18
31,2,Jordin Sparks,Rank (Bottom 2 Elimination),27.0,Safe,,6.5,6.59,3.42,34.68,6.96,6.25,38.18
31,2,Joseph Baena,Rank (Bottom 2 Elimination),24.0,Safe,,3.0,7.09,3.4,34.68,7.59,6.38,38.18
31,2,Sam Champion,Rank (Bottom 2 Elimination),26.0,Safe,,5.0,5.7,3.13,34.68,7.27,6.3,38.18
31,2,Selma Blair,Rank (Bottom 2 Elimination),28.0,Safe,,9.0,10.11,4.2,34.68,6.8,6.28,38.18
31,2,Shangela,Rank (Bottom 2 Elimination),28.0,Safe,,9.0,5.8,3.28,34.68,6.74,6.24,38.18
31,2,Teresa Giudice,Rank (Bottom 2 Elimination),23.0,Eliminated,,2.0,3.39,1.32,34.68,1.91,1.49,38.18
31,2,Trevor Donovan,Rank (Bottom 2 Elimination),30.0,Safe,,12.0,7.05,3.58,34.68,6.8,6.31,38.18
31,2,Vinny Guadagnino,Rank (Bottom 2 Elimination),27.0,Safe,,6.5,5.43,3.12,34.68,6.98,6.28,38.18
31,2,Wayne Brady,Rank (Bottom 2 Elimination),32.0,Safe,,14.0,7.93,3.76,34.68,6.78,6.27,38.18
31,3,Charli D'Amelio,Rank (Bottom 2 Elimination),33.0,Safe,,13.0,11.03,4.36,45.34,7.29,6.71,44.47
31,3,Cheryl Ladd,Rank (Bottom 2 Elimination),24.0,Eliminated,,2.0,3.9,1.55,45.34,2.34,1.8,44.47
31,3,Daniel Durant,Rank (Bottom 2 Elimination),31.0,Safe,,10.0,5.8,3.31,45.34,7.3,6.73,44.47
31,3,Gabby Windey,Rank (Bottom 2 Elimination),33.0,Safe,,13.0,7.09,3.61,45.34,7.26,6.72,44.47
31,3,Heidi D'Amelio,Rank (Bottom 2 Elimination),32.0,Safe,,11.0,5.61,3.26,45.34,7.29,6.73,44.47
31,3,Jessie James Decker,Rank (Bottom 2 Elimination),26.0,Safe,,4.0,6.88,3.42,45.34,7.85,6.75,44.47
31,3,Jordin Sparks,Rank (Bottom 2 Elimination),29.0,Safe,,7.5,6.98,3.56,45.34,7.42,6.73,44.47
31,3,Joseph Baena,Rank (Bottom 2 Elimination),29.0,Safe,,7.5,7.07,3.58,45.34,7.4,6.7,44.47
31,3,Sam Champion,Rank (Bottom 2 Elimination),25.0,Safe,,3.0,6.19,3.29,45.34,7.99,6.8,44.47
31,3,Selma Blair,Rank (Bottom 2 Elimination),28.0,Safe,,6.0,10.85,4.31,45.34,7.53,6.68,44.47
31,3,Shangela,Rank (Bottom 2 Elimination),30.0,Safe,,9.0,6.2,3.39,45.34,7.28,6.69,44.47
31,3,Trevor Donovan,Rank (Bottom 2 Elimination),27.0,Safe,,5.0,7.74,3.65,45.34,7.68,6.74,44.47
31,3,Vinny Guadagnino,Rank (Bottom 2 Elimination),23.0,Safe,,1.0,6.18,3.34,45.34,8.1,6.87,44.47
31,3,Wayne Brady,Rank (Bottom 2 Elimination),33.0,Safe,,13.0,8.48,3.89,45.34,7.27,6.71,44.47
31,4,Charli D'Amelio,Rank (Bottom 2 Elimination),36.0,Safe,,12.0,11.73,4.48,63.65,7.87,7.2,51.07
31,4,Daniel Durant,Rank (Bottom 2 Elimination),29.0,Safe,,4.5,6.45,3.4,63.65,8.32,7.23,51.07
31,4,Gabby Windey,Rank (Bottom 2 Elimination),36.0,Safe,,12.0,7.57,3.71,63.65,7.84,7.22,51.07
31,4,Heidi D'Amelio,Rank (Bottom 2 Elimination),34.0,Safe,,9.5,6.0,3.36,63.65,7.84,7.2,51.07
31,4,Jessie James Decker,Rank (Bottom 2 Elimination),31.0,Safe,,6.0,6.99,3.56,63.65,8.04,7.21,51.07
31,4,Jordin Sparks,Rank (Bottom 2 Elimination),34.0,Safe,,9.5,7.4,3.69,63.65,7.82,7.19,51.07
31,4,Joseph Baena,Rank (Bottom 2 Elimination),28.0,Safe,,2.5,7.83,3.7,63.65,8.61,7.34,51.07
31,4,Sam Champion,Rank (Bottom 2 Elimination),25.0,Eliminated,,1.0,4.16,1.76,63.65,2.94,2.25,51.07
31,4,Selma Blair,Rank (Bottom 2 Elimination),32.0,Safe,,7.5,11.5,4.42,63.65,7.92,7.2,51.07
31,4,Shangela,Rank (Bottom 2 Elimination),32.0,Safe,,7.5,6.65,3.5,63.65,7.94,7.23,51.07
31,4,Trevor Donovan,Rank (Bottom 2 Elimination),28.0,Safe,,2.5,8.39,3.81,63.65,8.65,7.36,51.07
31,4,Vinny Guadagnino,Rank (Bottom 2 Elimination),29.0,Safe,,4.5,6.28,3.36,63.65,8.37,7.26,51.07
31,4,Wayne Brady,Rank (Bottom 2 Elimination),36.0,Safe,,12.0,9.05,4.02,63.65,7.84,7.21,51.07
31,5,Charli D'Amelio,Rank (Bottom 2 Elimination),42.0,Safe,,12.0,12.31,4.56,33.39,8.51,7.73,38.51
31,5,Daniel Durant,Rank (Bottom 2 Elimination),33.5,Safe,,2.0,7.51,3.51,33.39,9.53,7.85,38.51
31,5,Gabby Windey,Rank (Bottom 2 Elimination),41.0,Safe,,10.5,8.09,3.82,33.39,8.49,7.76,38.51
31,5,Heidi D'Amelio,Rank (Bottom 2 Elimination),39.0,Safe,,8.0,6.51,3.46,33.39,8.46,7.69,38.51
31,5,Jessie James Decker,Rank (Bottom 2 Elimination),36.0,Safe,,5.5,7.74,3.63,33.39,9.02,7.76,38.51
31,5,Jordin Sparks,Rank (Bottom 2 Elimination),35.5,Safe,,4.0,8.39,3.68,33.39,9.32,7.79,38.51
31,5,Joseph Baena,Rank (Bottom 2 Elimination),35.0,Eliminated,,3.0,4.52,1.58,33.39,2.45,1.91,38.51
31,5,Selma Blair,Rank (Bottom 2 Elimination),40.0,Safe,,9.0,12.06,4.54,33.39,8.5,7.71,38.51
31,5,Shangela,Rank (Bottom 2 Elimination),38.5,Safe,,7.0,7.15,3.59,33.39,8.61,7.72,38.51
31,5,Trevor Donovan,Rank (Bottom 2 Elimination),36.0,Safe,,5.5,8.84,3.83,33.39,9.0,7.75,38.51
31,5,Vinny Guadagnino,Rank (Bottom 2 Elimination),31.0,Safe,,1.0,7.29,3.62,33.39,9.63,7.91,38.51
31,5,Wayne Brady,Rank (Bottom 2 Elimination),41.0,Safe,,10.5,9.58,4.11,33.39,8.48,7.76,38.51
31,6,Charli D'Amelio,Rank (Bottom 2 Elimination),40.0,Safe,,10.0,15.99,5.09,53.3,10.23,9.16,48.66
31,6,Daniel Durant,Rank (Bottom 2 Elimination),34.0,Safe,,4.5,8.67,3.86,53.3,10.91,9.17,48.66
31,6,Gabby Windey,Rank (Bottom 2 Elimination),37.0,Safe,,9.0,10.12,4.27,53.3,10.24,9.19,48.66
31,6,Heidi D'Amelio,Rank (Bottom 2 Elimination),36.0,Safe,,7.5,7.89,3.84,53.3,10.24,9.12,48.66
31,6,Jessie James Decker,Rank (Bottom 2 Elimination),32.0,Eliminated,,2.0,6.34,2.11,53.3,3.72,2.84,48.66
31,6,Jordin Sparks,Rank (Bottom 2 Elimination),34.0,Safe,,4.5,10.25,4.13,53.3,10.98,9.24,48.66
31,6,Shangela,Rank (Bottom 2 Elimination),36.0,Safe,,7.5,8.74,4.0,53.3,10.23,9.16,48.66
31,6,Trevor Donovan,Rank (Bottom 2 Elimination),34.0,Safe,,4.5,11.12,4.27,53.3,10.96,9.23,48.66
31,6,Vinny Guadagnino,Rank (Bottom 2 Elimination),28.0,Safe,,1.0,8.45,4.0,53.3,11.54,9.4,48.66
31,6,Wayne Brady,Rank (Bottom 2 Elimination),34.0,Safe,,4.5,12.42,4.48,53.3,10.95,9.2,48.66
31,7,Charli D'Amelio,Rank (Bottom 2 Elimination),39.0,Safe,,8.5,17.46,5.26,45.12,11.4,10.1,52.89
31,7,Daniel Durant,Rank (Bottom 2 Elimination),36.5,Safe,,5.5,9.29,4.08,45.12,11.8,10.07,52.89
31,7,Gabby Windey,Rank (Bottom 2 Elimination),35.5,Safe,,4.0,11.55,4.34,45.12,12.26,10.13,52.89
31,7,Heidi D'Amelio,Rank (Bottom 2 Elimination),35.0,Safe,,3.0,9.57,4.07,45.12,12.61,10.27,52.89
31,7,Jordin Sparks,Rank (Bottom 2 Elimination),34.5,Eliminated,,2.0,7.37,2.2,45.12,4.59,3.53,52.89
31,7,Shangela,Rank (Bottom 2 Elimination),36.5,Safe,,5.5,9.9,4.16,45.12,11.8,10.09,52.89
31,7,Trevor Donovan,Rank (Bottom 2 Elimination),39.0,Safe,,8.5,11.94,4.55,45.12,11.37,10.1,52.89
31,7,Vinny Guadagnino,Rank (Bottom 2 Elimination),31.5,Safe,,1.0,9.52,4.22,45.12,12.77,10.41,52.89
31,7,Wayne Brady,Rank (Bottom 2 Elimination),38.0,Safe,,7.0,13.41,4.74,45.12,11.4,10.07,52.89
31,8,Charli D'Amelio,Rank (Bottom 2 Elimination),45.0,Safe,,7.5,19.42,5.52,66.32,12.8,11.24,54.45
31,8,Daniel Durant,Rank (Bottom 2 Elimination),39.0,Safe,,3.5,10.76,4.24,66.32,14.22,11.36,54.45
31,8,Gabby Windey,Rank (Bottom 2 Elimination),40.0,Safe,,5.0,12.5,4.62,66.32,13.13,11.16,54.45
31,8,Heidi D'Amelio,Rank (Bottom 2 Elimination),35.0,Eliminated,,2.0,7.65,2.6,66.32,5.48,4.24,54.45
31,8,Shangela,Rank (Bottom 2 Elimination),42.0,Safe,,6.0,10.79,4.37,66.32,12.82,11.2,54.45
31,8,Trevor Donovan,Rank (Bottom 2 Elimination),39.0,Safe,,3.5,13.65,4.66,66.32,14.27,11.39,54.45
31,8,Vinny Guadagnino,Rank (Bottom 2 Elimination),29.0,Safe,,1.0,10.37,4.37,66.32,14.52,11.6,54.45
31,8,Wayne Brady,Rank (Bottom 2 Elimination),45.0,Safe,,7.5,14.85,4.98,66.32,12.76,11.2,54.45
31,9,Charli D'Amelio,Rank (Bottom 2 Elimination),40.0,Safe,,5.5,23.4,5.9,73.31,17.1,14.56,75.6
31,9,Daniel Durant,Rank (Bottom 2 Elimination),34.5,Safe,,2.0,13.45,5.02,73.31,18.44,14.87,75.6
31,9,Gabby Windey,Rank (Bottom 2 Elimination),40.0,Safe,,5.5,15.55,5.27,73.31,17.0,14.5,75.6
31,9,Shangela,Rank (Bottom 2 Elimination),36.5,Safe,,3.5,14.46,4.91,73.31,18.2,14.59,75.6
31,9,Trevor Donovan,Rank (Bottom 2 Elimination),32.5,Eliminated,,1.0,14.34,3.85,73.31,11.02,8.78,75.6
31,9,Wayne Brady,Rank (Bottom 2 Elimination),36.5,Safe,,3.5,18.79,5.41,73.31,18.23,14.64,75.6
31,10,Charli D'Amelio,Rank (Bottom 2 Elimination),40.0,Safe,,3.5,31.81,6.51,100.0,25.03,19.39,100.0
31,10,Gabby Windey,Rank (Bottom 2 Elimination),40.0,Safe,,3.5,22.34,5.83,100.0,25.0,19.37,100.0
31,10,Shangela,Rank (Bottom 2 Elimination),38.0,Safe,,1.5,20.2,5.63,100.0,24.98,19.35,100.0
31,10,Wayne Brady,Rank (Bottom 2 Elimination),38.0,Safe,,1.5,25.65,6.12,100.0,24.99,19.35,100.0
32,1,Adrian Peterson,Rank (Bottom 2 Elimination),18.0,Safe,,9.5,6.76,3.53,45.66,7.27,6.68,40.41
32,1,Alyson Hannigan,Rank (Bottom 2 Elimination),13.0,Safe,,4.0,7.73,3.59,45.66,7.97,6.76,40.41
32,1,Ariana Madix,Rank (Bottom 2 Elimination),21.0,Safe,,12.5,7.19,3.63,45.66,7.28,6.73,40.41
32,1,Barry Williams,Rank (Bottom 2 Elimination),16.0,Safe,,7.0,8.44,3.83,45.66,7.44,6.66,40.41
32,1,Charity Lawson,Rank (Bottom 2 Elimination),22.0,Safe,,14.0,5.78,3.28,45.66,7.27,6.72,40.41
32,1,Harry Jowsey,Rank (Bottom 2 Elimination),12.0,Safe,,2.0,9.22,3.86,45.66,8.1,6.8,40.41
32,1,Jamie Lynn Spears,Rank (Bottom 2 Elimination),15.0,Safe,,5.5,7.7,3.64,45.66,7.6,6.69,40.41
32,1,Jason Mraz,Rank (Bottom 2 Elimination),21.0,Safe,,12.5,7.95,3.78,45.66,7.29,6.76,40.41
32,1,Lele Pons,Rank (Bottom 2 Elimination),19.0,Safe,,11.0,6.4,3.44,45.66,7.29,6.72,40.41
32,1,Matt Walsh,Rank (Bottom 2 Elimination),12.0,Eliminated,,2.0,3.98,1.53,45.66,2.15,1.67,40.41
32,1,Mauricio Umansky,Rank (Bottom 2 Elimination),15.0,Safe,,5.5,7.05,3.5,45.66,7.59,6.66,40.41
32,1,Mira Sorvino,Rank (Bottom 2 Elimination),17.0,Safe,,8.0,7.71,3.7,45.66,7.37,6.72,40.41
32,1,Tyson Beckford,Rank (Bottom 2 Elimination),12.0,Safe,,2.0,5.93,3.33,45.66,8.13,6.85,40.41
32,1,Xochitl Gomez,Rank (Bottom 2 Elimination),18.0,Safe,,9.5,8.14,3.82,45.66,7.25,6.67,40.41
32,2,Adrian Peterson,Rank (Bottom 2 Elimination),15.0,Safe,,3.0,8.02,3.51,20.83,8.9,7.18,22.76
32,2,Alyson Hannigan,Rank (Bottom 2 Elimination),19.0,Safe,,8.0,7.8,3.69,20.83,7.69,7.01,22.76
32,2,Ariana Madix,Rank (Bottom 2 Elimination),20.0,Safe,,9.0,7.67,3.7,20.83,7.68,7.07,22.76
32,2,Barry Williams,Rank (Bottom 2 Elimination),15.0,Safe,,3.0,9.47,3.81,20.83,8.93,7.22,22.76
32,2,Charity Lawson,Rank (Bottom 2 Elimination),21.0,Safe,,10.5,6.22,3.35,20.83,7.58,7.0,22.76
32,2,Harry Jowsey,Rank (Bottom 2 Elimination),15.0,Safe,,3.0,9.87,3.89,20.83,8.92,7.24,22.76
